brand,detail,detail_desc,goods_desc,goods_id,goods_title,pl_id,scj_price,title,url,weight,zp_price
赏友,菊花茶,"规格：3g*10朵*2盒,产地：安徽省黄山市,食品生产许可证：SC11434102105666,采摘季节：秋季,储藏方法：密封、低温、避光、干燥,保质期：24个月,包装规格：单盒：长10.5cm*宽9cm*高16.2cm",库存告急，卖完售罄,8701412,赏友 菊花茶 金丝皇菊 60g 两盒装,10634,198.00元,花茶,https://www.zuipin.cn/goods?id=8701412,60克,198.00元
赏友,菊花茶,"规格：40g/盒,产地：安徽省黄山市,食品生产许可证：SC11434102105666,采摘季节：春季,储藏方法：常温、阴凉、干燥、无异味、避免阳关直射,保质期：12个月,包装规格：长9.7cm*宽7.7cm*高17.4cm",库存告急，卖完售罄,8700225,赏友菊花茶 2018年 徽州皇菊 40g 方铁盒,8870,88.00元,花茶,https://www.zuipin.cn/goods?id=8700225,40克,88.00元
其他品牌,菊花茶,"规格：12朵*2盒包装27*13*5cm,产地：安徽省东至县,食品生产许可证：SC11434172102112,储藏方法：避光、密封、阴凉处保存醉佳,保质期：18个月",送贵客的贡品级品质,8684855,元甲山菊花茶  金丝皇菊 尊品 特级 24朵,3005,268.00元,花茶,https://www.zuipin.cn/goods?id=8684855,285克,268.00元
赏友,菊花茶,"规格：1.5g*20朵,产地：安徽省黄山市,食品生产许可证：SC11434102105666,采摘季节：秋季,储藏方法：常温，阴凉、干燥、无异味、避免阳光直射保存,保质期：12个月,包装规格：长24cm*宽11cm*高8.3cm",5个办公白领就1个在喝,8701411,赏友 菊花枸杞茶 20袋金罐 安徽原产地金丝黄菊,10632,108.00元,花茶,https://www.zuipin.cn/goods?id=8701411,30克,108.00元
元甲山,菊花茶,"规格：25g/罐,产地：安徽省东至县,食品生产许可证：SC11434172102112,采摘季节：春季,储藏方法：避光、密封、阴凉处保存最佳,保质期：18个月,包装规格：高12cm*直径8.4cm",办公常备 眼睛疲劳泡一杯,8699552,元甲山菊花茶  金丝皇菊 桶装 特级 25g,3269,45.00元,花茶,https://www.zuipin.cn/goods?id=8699552,25克,45.00元
元甲山,菊花茶,"规格：20g/罐,产地：安徽省东至县,食品生产许可证：SC11434172102112,采摘季节：春季,储藏方法：避光、密封、阴凉处保存最佳,保质期：18个月,包装规格：高12cm*直径8.4cm",办公常备 瞌睡疲惫喝一杯,8699553,元甲山菊花茶  皇菊 桶装 特级 20g,3270,52.00元,花茶,https://www.zuipin.cn/goods?id=8699553,20克,52.00元
其他品牌,菊花茶,"规格：20朵/盒包装23.5*12*7.5c,产地：安徽省东至县,食品生产许可证：SC11434172102112,储藏方法：避光、密封、阴凉处保存醉佳,保质期：18个月",爱心装，关爱朋友的美丽和健康,8684849,元甲山菊花茶  金丝皇菊 爱心装 特级 20朵,3003,79.00元,花茶,https://www.zuipin.cn/goods?id=8684849,125克,79.00元
其他品牌,菊花茶,"规格：2小盒*12朵,产地：安徽省东至县,食品生产许可证：SC11434172102112,采摘季节：春季,储藏方法：避光、密封、阴凉处保存最佳,保质期：18个月,包装规格：32.2*19.2*8.2cm",富硒皇菊 送贵客的健康茶礼,8684858,元甲山菊花茶 皇菊 贡品 特级 24朵,3008,328.00元,花茶,https://www.zuipin.cn/goods?id=8684858,920克,328.00元
其他品牌,菊花茶,"规格：20朵/盒,产地：池州东至,食品生产许可证：SC11434172105112,采摘季节：秋季,储藏方法：避光、密封、阴凉处保存最佳,保质期：18个月,包装规格：24*11*7.2cm",办公族的高颜值茶饮,8684859,元甲山菊花茶 皇菊 珍品 特级 20朵,3009,158.00元,花茶,https://www.zuipin.cn/goods?id=8684859,320克,158.00元
其他品牌,菊花茶,"规格：20朵/盒包装24*11*7.2cm,产地：安徽省东至县,食品生产许可证：SC11434172102112,储藏方法：避光、密封、阴凉处保存醉佳,保质期：18个月",办公族的高颜值茶饮,8684856,元甲山菊花茶 金丝皇菊 珍品 特级 20朵,3006,218.00元,花茶,https://www.zuipin.cn/goods?id=8684856,60克,218.00元
其他品牌,陶瓷茶具,"规格：长11cm*宽7cm*高9cm,产地：德化,材质：陶瓷,包装规格：长15cm*宽14cm*高11cm",如玉清润，精巧可爱,8702051,陶瓷茶具 茶壶 影青壶4号/荷花,11354,188.00元,茶器,https://www.zuipin.cn/goods?id=8702051,195克,136.00元
其他品牌,陶瓷茶具,"规格：长11cm*宽7cm*高9cm,产地：德化,材质：陶瓷,包装规格：长15cm*宽14cm*高11cm",古典小壶，荷韵雅致,8702057,陶瓷茶具 异度空间壶4号 单壶,11359,128.00元,茶器,https://www.zuipin.cn/goods?id=8702057,195克,119.00元
其他品牌,陶瓷茶具,"规格：长14cm*宽7.5cm*高10cm,产地：德化,材质：陶瓷,包装规格：长15cm*宽14cm*高11cm",脂白如雪，莹润小巧,8702054,陶瓷茶具 茶壶 高白壶2号 轻巧防烫壶,11357,148.00元,茶器,https://www.zuipin.cn/goods?id=8702054,195克,105.00元
,陶瓷茶具,"规格：包装长34.6cm*宽32.5cm*高1,产地：福建泉州,材质：陶瓷,适用场所：家居办公室",霁蓝釉 如蓝宝石美丽动人,8685179,陶瓷茶具 手绘蒲公英 和悦盖碗套组 10入,3139,325.00元,茶器,https://www.zuipin.cn/goods?id=8685179,1863克,315.00元
,陶瓷茶具,"规格：包装长34.6cm*宽32.5cm*高1,产地：福建泉州,材质：陶瓷,适用场所：家居办公室",瓷木结合，防划台面 艺术感十足,8685174,陶瓷茶具 手绘粉彩梅花 木座和趣盖碗套组 10入,3137,448.00元,茶器,https://www.zuipin.cn/goods?id=8685174,1811克,430.00元
其他品牌,陶瓷茶具,"规格：茶壶：直径8.5CM高10CM茶杯：直径7.7CM高6.3CM茶叶罐：直径9CM高8.5CM,产地：德化,材质：陶瓷,包装规格：长19cm*宽13cm*高9cm",出差旅行伴侣，喝茶更简单,8702596,陶瓷茶具 快客杯旅行套组 浅蓝 3入,11004,98.00元,茶器,https://www.zuipin.cn/goods?id=8702596,510克,98.00元
君瓷世家,陶瓷茶具,"规格：箱包长20cm宽13cm高20cm,材质：陶瓷",出差旅行伴侣 户外、动车上都可轻松泡茶,8684906,君瓷世家 陶瓷茶具 黑陶 锤目纹旅行套组 8入,3061,315.00元,茶器,https://www.zuipin.cn/goods?id=8684906,1300克,299.00元
其他品牌,陶瓷茶具,"规格：高5cm*直径9.1cm,产地：日本,材质：陶瓷,包装规格：长12cm*宽12cm*高8.5cm",手工收藏品,8700272,【日本工艺美术师加藤荣一作品】台湾志野 陶瓷茶具 秋志野 单杯,9542,399.00元,茶器,https://www.zuipin.cn/goods?id=8700272,195克,399.00元
其他品牌,陶瓷茶具,,古典大方 家居、茶室适用,8685177,陶瓷茶具 欢聚一堂 豆青色 8入,3170,698.00元,茶器,https://www.zuipin.cn/goods?id=8685177,2000克,498.00元
其他品牌,陶瓷茶具,"规格：直径11cm高度12cm,产地：德化,材质：陶瓷,包装规格：长10.8cm*宽9.5cm*高13.5cm",办公饮茶便利 可免费定制,8703302,醉品专属定制 陶瓷茶具 青春永驻办公杯 快速泡茶杯,11847,98.00元,茶器,https://www.zuipin.cn/goods?id=8703302,500克,98.00元
其他品牌,陶瓷茶具,"规格：直径5.5CM高4.8CM,产地：德化,材质：陶瓷,包装规格：长18.5cm*宽11cm*高6.5cm",品茗小杯 简约实用,8702062,陶瓷茶具 高白单杯口打线18号 6入,18662,68元,茶器,https://www.zuipin.cn/integral/detail?proSku=8702062,343克,None元
其他品牌,陶瓷茶具,"产地：泉州,材质：陶瓷",配套齐全 出差旅游随身带,8699472,陶瓷茶具 荷语旅行茶具 便携装 7件套,3235,475.00元,茶器,https://www.zuipin.cn/goods?id=8699472,874克,238.00元
其他品牌,陶瓷茶具,"规格：茶壶:直径8cm高6.5大杯：直径7cm高3cm小杯直径6cm*2.5cm,产地：德化,材质：陶,包装规格：长12cm*宽12cm*高13cm",限量珍藏版,8703687,醉品茶集客户专享 珍藏纪念品 世界杯8强 陶瓷茶具旅行杯,12016,168.00元,茶器,https://www.zuipin.cn/goods?id=8703687,380克,None元
喜度,陶瓷茶具,"规格：壶宽10.2*底4.5*高5.4cm杯,产地：福建泉州德化县,材质：陶瓷",【库存紧张，卖完售罄】文艺青年、经常旅游出差的朋友无法拒绝的“神器”,103781,德化喜度 陶瓷茶具  玉雪玲珑快客杯 吉祥如意 2入,1429,152.00元,茶器,https://www.zuipin.cn/goods?id=103781,465克,66.00元
其他品牌,陶瓷茶具,"规格：壶：直径11cm*高7cm杯:直径7.3cm*高3cm,产地：德化,材质：陶瓷,包装规格：长：20cm*宽:13cm*高:8.5cm",时尚新颖，泡茶便捷,6931246286003,德化青瓷旅行茶具 一壶四杯套组 带旅行包,20952,108元,茶器,https://www.zuipin.cn/integral/detail?proSku=6931246286003,587.6克,None元
其他品牌,陶瓷茶具,,古典素雅 送文人雅士,8684980,陶瓷茶具 帛锦 窑变粉青釉 8入,3168,698.00元,茶器,https://www.zuipin.cn/goods?id=8684980,2000克,498.00元
其他品牌,陶瓷茶具,"规格：壶高6*直径9.5cm,产地：福建厦门,材质：陶瓷,适用场所：户外、家居、办公室",高铁、动车随行壶 迷你轻便,8685046,陶瓷茶具 圆满·易泡壶 旅行办公轻便装 一壶一杯 朱砂釉 2入,3165,268.00元,茶器,https://www.zuipin.cn/goods?id=8685046,205克,186.00元
德鸿,陶瓷茶具,"规格：1盖碗1茶海6品杯1套茶漏茶杯『高2.,产地：福建泉州德化县,材质：陶瓷",实用耐看性价比高,4010630106,德化德鸿窑 陶瓷茶具 功夫茶具 丁香花盖碗10入,393,370.00元,茶器,https://www.zuipin.cn/goods?id=4010630106,1200克,186.00元
,陶瓷茶具,"规格：包装长34.6cm*宽32.5cm*高1,产地：福建泉州,材质：陶瓷,适用场所：家居办公室",寓意圆满人生 送礼祝福款,8685176,陶瓷茶具 手绘雨点荷花 和趣盖碗套组 10入,3135,360.00元,茶器,https://www.zuipin.cn/goods?id=8685176,1682克,349.00元
其他品牌,紫砂茶具,,泡茶更香更醇,8699709,紫砂壶 九品香莲 200ml  手工壶,3370,980.00元,茶器,https://www.zuipin.cn/goods?id=8699709,528克,880.00元
其他品牌,紫砂茶具,"规格：直径14.5CM高8.5CM,产地：宜兴,材质：黄龙山原矿段泥,包装规格：长14cm*宽14cm*高10.5cm",造型简洁，寓意吉祥,8702043,紫砂壶 火云紫砂壶 260ml 段泥 手工壶,11378,200.00元,茶器,https://www.zuipin.cn/goods?id=8702043,592克,200.00元
其他品牌,紫砂茶具,"规格：直径13CM高9CM,产地：厦门,材质：原矿段泥,包装规格：长14cm*宽14cm*高10.5cm",枯木刻画逼真，赏用俱佳,8702040,紫砂壶 枯木逢春 侧把 230ml 段泥 手工壶,11149,880.00元,茶器,https://www.zuipin.cn/goods?id=8702040,800克,880.00元
其他品牌,紫砂茶具,"规格：直径14.5CM高7CM,产地：宜兴,材质：黄龙山原矿段泥,包装规格：长14cm*宽14cm*高10.5cm",结合几何造型，简约大气,8702044,紫砂壶 棱镜紫砂壶 300ml 段泥 手工壶,11379,200.00元,茶器,https://www.zuipin.cn/goods?id=8702044,340克,200.00元
其他品牌,紫砂茶具,"规格：高8.5cm*直径15cm,产地：江苏宜兴,材质：青灰段泥,包装规格：长13.7cm*宽13.7cm*高10.7cm",大壶实用款 多人茶会适用,8699482,紫砂壶 禅心 300ml 青灰段泥 手工壶,3248,719.00元,茶器,https://www.zuipin.cn/goods?id=8699482,260克,592.00元
宜兴紫砂壶,紫砂茶具,"规格：壶盖：8cm壶宽：14.5cm壶高：,产地：江苏宜兴,材质：紫砂",器型罕见 上等泥料 值得收藏,8682285,【孤品】宜兴紫砂壶 底槽清 原矿紫泥 矮石瓢壶 150ml 闫利 全手工壶 仅此一把,2650,10260.00元,茶器,https://www.zuipin.cn/goods?id=8682285,1225克,3688.00元
其他品牌,紫砂茶具,"规格：高7cm*直径14cm,产地：江苏宜兴,材质：黑金砂,包装规格：长13.7cm*宽13.5cm*高10.8cm",双重气孔 泡茶不闷味,8699483,紫砂壶 仿古 200ml 黑金砂 手工壶,3249,510.00元,茶器,https://www.zuipin.cn/goods?id=8699483,225克,430.00元
其他品牌,紫砂茶具,"规格：直径11CM高7.5CM,产地：厦门,材质：原矿紫泥,包装规格：长14cm*宽14cm*高10.5cm",易养易冲泡，养成后更显高贵迷人,8702038,紫砂壶 枯木逢春 220ml 紫泥 手工壶,11147,680.00元,茶器,https://www.zuipin.cn/goods?id=8702038,664克,680.00元
其他品牌,紫砂茶具,"规格：高7.2cm*直径12.3cm,产地：江苏宜兴,材质：朱泥,包装规格：长12.1cm*宽12.3cm*高9.8cm",醉受欢迎的壶型 茶友人手一把,8699486,紫砂壶 西施 200ml 朱泥 手工壶,3252,490.00元,茶器,https://www.zuipin.cn/goods?id=8699486,168克,395.00元
其他品牌,紫砂茶具,"规格：高7cm*长13.5cm,产地：江苏宜兴,材质：青灰段泥,包装规格：长14.1cm*宽14.1cm*高11.3cm",传统造型 经典耐看,8699487,紫砂壶 子冶石瓢 200ml 青灰段泥 手工壶,3253,800.00元,茶器,https://www.zuipin.cn/goods?id=8699487,193克,680.00元
其他品牌,紫砂茶具,"规格：直径12.5CM高8CM,产地：宜兴,材质：黄龙山原矿朱泥,包装规格：长14cm*宽14cm*高10.5cm",备受欢迎的壶型，茶人必备款,8702045,紫砂壶 富贵西施壶 260ml 原矿朱泥 手工壶,12465,520.00元,茶器,https://www.zuipin.cn/goods?id=8702045,289克,520.00元
其他品牌,紫砂茶具,"规格：直径12.8CM高6.2CM,产地：宜兴,材质：黄龙山原矿段泥,包装规格：长14cm*宽14cm*高10.5cm",花鸟绘画精美，气韵雅致,8702041,紫砂壶 小天际壶 180ml 段泥 手工壶,11377,680.00元,茶器,https://www.zuipin.cn/goods?id=8702041,559克,320.00元
其他品牌,紫砂茶具,"规格：高7cm*直径14.5cm,产地：江苏宜兴,材质：清水泥,包装规格：长13.1cm*宽13.3cm*高10.3cm",泡茶易上手 新手入门款,8699485,紫砂壶 莲座 255ml 清水泥 手工壶,3251,229.00元,茶器,https://www.zuipin.cn/goods?id=8699485,231克,190.00元
其他品牌,紫砂茶具,"规格：高6.5cm*直径13cm,产地：江苏宜兴,材质：紫泥,包装规格：长13.7cm*宽13.5cm*高10.8cm",经典器型 沉稳大气,8699484,紫砂壶 景舟石瓢 200ml 紫泥 手工壶,3250,466.00元,茶器,https://www.zuipin.cn/goods?id=8699484,182克,380.00元
其他品牌,紫砂茶具,,厦门景致特制 收藏品,8699435,紫砂壶 工艺美术大师金奖杨水定之作 石趣 135ml 手工壶,3215,680.00元,茶器,https://www.zuipin.cn/goods?id=8699435,171克,588.00元
其他品牌,紫砂茶具,,全手工制作 行家收藏款,8699433,紫砂壶 山水人家 160ml 手工壶,3213,1280.00元,茶器,https://www.zuipin.cn/goods?id=8699433,191克,980.00元
其他品牌,紫砂茶具,,金奖工艺师之作  好看又好用,8699437,紫砂壶 工艺美术大师金奖杨水定之作 扁平壶 135ml 手工壶,3217,520.00元,茶器,https://www.zuipin.cn/goods?id=8699437,196克,430.00元
其他品牌,玻璃茶具,"规格：高10*直径8,产地：山西,材质：玻璃,包装规格：长10*宽10*高8.5",手工锤纹 形成孔雀光影之美,8699728,玻璃茶具 螺纹圆口公杯 公道杯,3354,60.00元,茶器,https://www.zuipin.cn/goods?id=8699728,169克,60.00元
其他品牌,玻璃茶具,"规格：高6.3*直径7.5,产地：山西,材质：玻璃,包装规格：长8*宽8*高6.5",24K金箔与茶汤映衬 流光溢彩,8699725,玻璃茶具 钟式敞口杯 单杯,3351,84.00元,茶器,https://www.zuipin.cn/goods?id=8699725,182.3克,84.00元
其他品牌,玻璃茶具,"规格：高6.5*直径6,产地：山西,材质：玻璃,包装规格：长8*宽8*高6.5",24K金箔装饰 水晶般通透,8699726,玻璃茶具 鸡心杯 单杯,3352,84.00元,茶器,https://www.zuipin.cn/goods?id=8699726,104.5克,84.00元
其他品牌,玻璃茶具,"规格：高：8.8*直径11.9,产地：台湾,材质：玻璃,包装规格：长10.3*宽10.3*高13.3",出水利落,8699722,台湾76 玻璃茶具 茶海HB-238ml,3348,36.00元,茶器,https://www.zuipin.cn/goods?id=8699722,170.5克,36.00元
其他品牌,玻璃茶具,"规格：高16.3cm*直径8cm,产地：山西,材质：玻璃,包装规格：长9cm*宽9cm*高19cm",如水晶通透，高颜值茶杯,8700739,玻璃茶具 锤纹大杯 玻璃杯,9802,35.00元,茶器,https://www.zuipin.cn/goods?id=8700739,327克,30.00元
其他品牌,玻璃茶具,,光影下呈现流光溢彩之美,8699416,玻璃茶具 锤纹 公道杯,3199,73.00元,茶器,https://www.zuipin.cn/goods?id=8699416,175克,49.00元
